type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,30.219129334529015,0.008559322033897915
origin,ori,ori,3085.0,0,100.0,30.219129334529015,0.008559322033897915
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
