type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-92.87965619283993,-0.02630740545009247
origin,ori,ori,3085.0,0,100.0,-92.87965619283993,-0.02630740545009247
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
