type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-123.56931104120089,-0.03500000000000067
origin,ori,ori,3085.0,0,100.0,-123.56931104120089,-0.03500000000000067
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
