type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-97.6160280675912,-0.027648944172122124
origin,ori,ori,3085.0,0,100.0,-97.6160280675912,-0.027648944172122124
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
