type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-1359.0,0,0.0,-19.057996061247195,-0.0071665908922187915
origin,ori,ori,3085.0,0,100.0,-28.215493392773144,-0.03311212786164597
RNAP,RNAP,Raspberry,4609.0,1,32.0,-19.057996061247195,-0.0071665908922187915
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
