type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-128.46017125376952,-0.07407634509227833
RNAP,RNAP,tetA,83.0,1,32.0,-48.24118404875555,-0.07275915204931051
RNAP,RNAP,tetA,1223.0,1,32.0,93.52394980747934,0.08540458390604143
origin,ori,ori,3085.0,0,100.0,-128.46017125376952,-0.07407634509227833
EXT,EXT_R,EXT,6083.0,0,0.0,0.0,-0.06
