type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-112.76020093927792,-0.046321682722953623
RNAP,RNAP,tetA,1253.0,1,32.0,175.89125331141332,0.1632981140649841
origin,ori,ori,3085.0,0,100.0,-112.76020093927792,-0.046321682722953623
EXT,EXT_R,EXT,7253.0,0,0.0,0.0,-0.06
