type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-24.061013897677853,-0.006815086038134123
origin,ori,ori,3085.0,0,100.0,-24.061013897677853,-0.006815086038134123
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
