type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-49.66708385674769,-0.01406779661016801
origin,ori,ori,3085.0,0,100.0,-49.66708385674769,-0.01406779661016801
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
