type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2451.0,0,0.0,-101.47322856012343,-0.03063125760960838
origin,ori,ori,3085.0,0,100.0,87.11166214371102,0.43847783773129145
RNAP,RNAP,mKalama1,3517.0,-1,32.0,-101.47322856012343,-0.03063125760960838
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
