type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,120.71454827151135,0.04958931394676021
RNAP,RNAP,tetA,1253.0,1,32.0,120.71454827151135,0.11207184951967807
origin,ori,ori,3085.0,0,100.0,-159.74835041133028,-0.06562432792447492
EXT,EXT_R,EXT,7253.0,0,0.0,0.0,-0.06
