type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-163.75395669843658,-0.046381973292174555
origin,ori,ori,3085.0,0,100.0,-163.75395669843658,-0.046381973292174555
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
