type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-9.415576515566151,-0.0026668852910812424
origin,ori,ori,3085.0,0,100.0,-9.415576515566151,-0.0026668852910812424
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
