type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-82.2798075940208,-0.023305084745763392
origin,ori,ori,3085.0,0,100.0,-82.2798075940208,-0.023305084745763392
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
