type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-1919.0,0,0.0,-139.09351003298715,-0.046451420178736304
origin,ori,ori,3085.0,0,100.0,-32.946087663598135,-0.07094986266186319
topo,gyrase,33,3961.0,0,120.0,-139.09351003298715,-0.046451420178736304
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
