type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-100.83016421521734,-0.028559322033898892
origin,ori,ori,3085.0,0,100.0,-100.83016421521734,-0.028559322033898892
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
