type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,2.888274281560541,0.0008180801446802211
origin,ori,ori,3085.0,0,100.0,2.888274281560541,0.0008180801446802211
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
