type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-87.19732247509839,-0.04391735726674029
RNAP,RNAP,tetA,503.0,1,32.0,18.97988199714698,0.012438349572957478
origin,ori,ori,3085.0,0,100.0,-87.19732247509839,-0.04391735726674029
EXT,EXT_R,EXT,6503.0,0,0.0,0.0,-0.06
