type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,160.37082498325026,0.045423728813559286
origin,ori,ori,3085.0,0,100.0,160.37082498325026,0.045423728813559286
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
