type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-232.72565512611254,-0.12453221363272983
RNAP,RNAP,tetA,308.0,1,32.0,128.903497907484,0.07847508312387053
origin,ori,ori,3085.0,0,100.0,-232.72565512611254,-0.12453221363272983
EXT,EXT_R,EXT,6308.0,0,0.0,0.0,-0.06
