type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,147.48564645157964,0.0670112103079559
RNAP,RNAP,tetA,863.0,1,32.0,147.48564645157964,0.1125421148459643
origin,ori,ori,3085.0,0,100.0,-191.46794360183867,-0.08699489709425368
EXT,EXT_R,EXT,6863.0,0,0.0,0.0,-0.06
