type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,42.18710134820307,0.01194915254237211
origin,ori,ori,3085.0,0,100.0,42.18710134820307,0.01194915254237211
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
