type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-65.63150954068512,-0.037846301326025095
RNAP,RNAP,tetA,83.0,1,32.0,-18.127774348276194,-0.0361501329298538
RNAP,RNAP,tetA,953.0,1,32.0,120.56079783101148,0.09593923458954065
origin,ori,ori,3085.0,0,100.0,-65.63150954068512,-0.037846301326025095
EXT,EXT_R,EXT,6083.0,0,0.0,0.0,-0.06
