type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,20.928355301124668,0.00592778602848362
origin,ori,ori,3085.0,0,100.0,20.928355301124668,0.00592778602848362
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
