type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-78.85105387885396,-0.022333918207569872
origin,ori,ori,3085.0,0,100.0,-78.85105387885396,-0.022333918207569872
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
