type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-22.825190953444917,-0.00646504926376276
origin,ori,ori,3085.0,0,100.0,-22.825190953444917,-0.00646504926376276
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
