type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-1.196797201368513,-0.0003389830508477332
origin,ori,ori,3085.0,0,100.0,-1.196797201368513,-0.0003389830508477332
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
