type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-53.0661739019024,-0.015030561155652532
origin,ori,ori,3085.0,0,100.0,-53.0661739019024,-0.015030561155652532
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
