type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-37.699111843078825,-0.010677966101695285
origin,ori,ori,3085.0,0,100.0,-37.699111843078825,-0.010677966101695285
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
