type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-148.98044834692308,-0.06403426830602514
RNAP,RNAP,tetA,1073.0,1,32.0,93.92777708401424,0.0792753712999103
origin,ori,ori,3085.0,0,100.0,-148.98044834692308,-0.06403426830602514
EXT,EXT_R,EXT,7073.0,0,0.0,0.0,-0.06
