type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,19.851169939248503,0.005622682056081477
origin,ori,ori,3085.0,0,100.0,19.851169939248503,0.005622682056081477
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
