type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-79.50002054987756,-0.04326807460915579
RNAP,RNAP,tetA,255.5,1,32.0,-4.730658074632621,-0.032201751425178754
RNAP,RNAP,tetA,533.0,1,32.0,29.42909729862506,0.019515776274202173
origin,ori,ori,3085.0,0,100.0,-79.50002054987756,-0.04326807460915579
EXT,EXT_R,EXT,6255.5,0,0.0,0.0,-0.06
