type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-75.69742298649832,-0.021440677966102092
origin,ori,ori,3085.0,0,100.0,-75.69742298649832,-0.021440677966102092
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
