type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-50.26548245743945,-0.014237288135594
origin,ori,ori,3085.0,0,100.0,-50.26548245743945,-0.014237288135594
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
