type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-19.747153822566126,-0.005593220338983536
origin,ori,ori,3085.0,0,100.0,-19.747153822566126,-0.005593220338983536
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
