type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-59.15518927679817,-0.031204491231332274
RNAP,RNAP,tetA,353.0,1,32.0,11.582500522436296,0.007168825266984098
origin,ori,ori,3085.0,0,100.0,-59.15518927679817,-0.031204491231332274
EXT,EXT_R,EXT,6353.0,0,0.0,0.0,-0.06
