type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-49.96628315709471,-0.014152542372881329
origin,ori,ori,3085.0,0,100.0,-49.96628315709471,-0.014152542372881329
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
