type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-120.57731803778222,-0.03415254237288207
origin,ori,ori,3085.0,0,100.0,-120.57731803778222,-0.03415254237288207
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
