type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-55.95026916393425,-0.015847457627119137
origin,ori,ori,3085.0,0,100.0,-55.95026916393425,-0.015847457627119137
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
