type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-8.078381109233618,-0.00228813559322111
origin,ori,ori,3085.0,0,100.0,-8.078381109233618,-0.00228813559322111
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
