type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-114.59333203094388,-0.03245762711864461
origin,ori,ori,3085.0,0,100.0,-114.59333203094388,-0.03245762711864461
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
