type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-109.64152901068572,-0.031055069280871664
origin,ori,ori,3085.0,0,100.0,-109.64152901068572,-0.031055069280871664
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
