type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-151.8243713489464,-0.06576407242380655
RNAP,RNAP,tetA,1043.0,1,32.0,83.60693087099328,0.06951133901046772
origin,ori,ori,3085.0,0,100.0,-151.8243713489464,-0.06576407242380655
EXT,EXT_R,EXT,7043.0,0,0.0,0.0,-0.06
