type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-181.67251906413304,-0.07574796258648711
RNAP,RNAP,tetA,1193.0,1,32.0,128.41504360327554,0.11537517959496615
origin,ori,ori,3085.0,0,100.0,-181.67251906413304,-0.07574796258648711
EXT,EXT_R,EXT,7193.0,0,0.0,0.0,-0.06
