type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-111.00294042684176,-0.03144067796610238
origin,ori,ori,3085.0,0,100.0,-111.00294042684176,-0.03144067796610238
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
