type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-155.70050134417252,-0.0664102339263704
RNAP,RNAP,tetA,1103.0,1,32.0,84.79026716314353,0.07266425462744383
origin,ori,ori,3085.0,0,100.0,-155.70050134417252,-0.0664102339263704
EXT,EXT_R,EXT,7103.0,0,0.0,0.0,-0.06
