test,loss,k_on_topoI,k_off_topoI,k_cat_topoI,width_topoI,threshold_topoI,k_on_gyrase,k_off_gyrase,k_cat_gyrase,width_gyrase,threshold_gyrase,sigma0_gyrase
33,9.022655983032426,0.08079427834219459,0.5070265968198666,15.106360136531809,0.11533065215905533,0.0722318494277502,0.015010537489257413,0.9152410996669355,16.375156288729976,0.16441557106931626,-0.2940763361712296,-0.11
34,6.9083756708573825,0.030425215907349777,0.28375371174374764,10.97803238229065,0.08256438774318095,0.13820540726367314,0.00845767118228058,0.8558574239089134,18.628629749890507,0.1204802388741051,-0.2129379931275295,-0.11
35,3.2073837384027684,0.006327028808933785,0.70644688476699,16.325888366686414,0.14044475615513757,-0.0691463698770297,0.08505901624087835,0.9967341586239178,10.894742512853078,0.2801592940816383,-0.2955372628036176,-0.11
36,54.87527975763455,0.04742925108094107,0.46810551006466306,2.9975770584522285,0.004980777986125506,0.2390519046295295,0.01873007529587133,0.92831187265731,9.431832710391138,0.20438912172596288,-0.09379829832108148,-0.11
37,5.675927918203406,0.0537652088118042,0.9207746556845549,8.453148448604093,0.17391389278391872,-0.007160194191335817,0.011609135150766352,0.9396700215066773,17.414333428391977,0.27069716357039303,0.043206831431885334,-0.11
38,7.780194997047813,0.04260545415677826,0.1017840643767629,11.636870793724722,0.15996577861041206,0.08497549160223984,0.024800552522581693,0.7583132486893966,14.259990161199879,0.1921188569559041,-0.014824306586722819,-0.11
39,2.5137238824853703,0.017398635144385034,0.5468330028699838,6.591301989343937,0.19428843267489218,-0.0923181084797461,0.046063125730278834,0.8626475223508137,11.898098067704703,0.24169120589147605,-0.14178304786278872,-0.11
40,7.850100478220659,0.07266829332039228,0.2069379746453665,14.302320298390793,0.056799326507273915,0.017282998304351926,0.059843058623019016,0.6143013628259191,10.047768951606962,0.29739032689078193,-0.1846315187648726,-0.11
41,4.551901847303681,0.025784144996399274,0.32039115101390336,17.177857542188363,0.0913112069006615,0.26661920913626513,0.09745708105447497,0.9528355636185672,7.151789902161452,0.11589273677621391,-0.2487411942795444,-0.11
42,3.3883803312349507,0.03342913703743913,0.7531745982877882,19.553715042523613,0.1445877191201043,0.1284279783231176,0.03168427219608567,0.7967508390891517,16.516207724470764,0.17543948299596582,-0.11265897311449599,-0.11
43,10.59354848519431,0.005182581019050593,0.6678158546501172,3.5682441803737994,0.12057762899043395,0.1620109613063007,0.04931204556832544,0.7070934861338121,19.83818884900423,0.2142078170809502,0.059144495297869776,-0.11
44,10.805997968594689,0.00957867643326802,0.021615909389614107,6.095853757394705,0.27548996569666273,-0.2502295504426529,0.0010948068159052134,0.9954282650152172,18.143086836732014,0.13796676303222608,0.12508758817624227,-0.11
45,7.927182215234579,0.023814007293073744,0.4446967636757317,8.691103636540332,0.10629287543405296,0.2252627175959978,0.027989625629187293,0.8782222110700922,3.9331492025013475,0.163378615219894,-0.013448202098822637,-0.11
46,6.4502135341254,0.04182105961830699,0.3459284257038843,12.858045020983983,0.19767582817937177,-0.024903120221839256,0.012162776808094918,0.5458026886023928,13.888578152152355,0.26457481274331485,-0.08038916974048586,-0.11
47,12.829435964228118,0.015960141149930204,0.5902104153725746,9.753384370681829,0.12611062973699877,0.03536321306511349,0.021594109199415415,0.8229126127607524,5.991207336337473,0.10237593445947768,-0.26820533494968024,-0.11
48,12.995748043763621,0.08016368076601094,0.8824288934103618,2.4076124402047556,0.21574897583109562,-0.14203344749499136,0.0014173336328957929,0.7738571925236302,19.622364927651205,0.23236432095067974,-0.20371809130218477,-0.11
49,2.8337825118291957,0.0519465758928134,0.2398419704925308,9.191685737188012,0.1693244873947796,0.06571898597982823,0.05913702511874312,0.3656272349865788,8.165728003641595,0.28655405448413795,-0.0271737084560342,-0.11
50,0.7553487728152688,0.028016463353373273,0.6434939907712662,10.549625587231732,0.15136932240537163,0.17199787738953048,0.016631405754081997,0.5074682748415267,12.952099012870898,0.2501687797980467,0.029044432074421284,-0.11
51,2.667385402238376,0.02830890424082566,0.7469563242136733,14.755047962209026,0.16616548380449916,0.17680134989447616,0.017104705584382943,0.019720084683012506,12.974498128141166,0.25318721708752395,0.04116602089191631,-0.11
52,19.4834187244617,0.033441218936428346,0.9342763123499482,10.647821717920749,0.04516790883859652,0.27897996140122505,0.005404982725393664,0.05370762684395014,10.362468113560151,0.19212635693202812,0.22360124133142098,-0.11
53,28.276258198801333,0.02143389715049982,0.6311812887663726,18.398605241973684,0.019022966955741127,0.2548030882558302,0.04331168223573544,0.46307731074910163,12.3842154727197,0.24300026198001767,0.2931397045273009,-0.11
54,1.6082609586122145,0.03809819845384107,0.8343133019347856,12.223829318081087,0.1905440512207594,0.2992595164559102,0.07922365881421509,0.16427748023256278,11.313808915650892,0.04875777404953735,0.019358346826528407,-0.11
55,4.138974397744772,0.0666871211244976,0.6669813217564784,13.104870107323354,0.2298078451446055,0.11193461656482956,0.02369767453587067,0.4853552342380483,9.43761572642111,0.2905353226303089,0.20703185998543427,-0.11
