test,loss,gamma,k_on,superhelical_op,spacer,k_closed,k_open,width,threshold,k_ini,kappa,velocity,stall_torque,k_off
470,0.6588018476360891,0.27187431872721923,0.11770288718845867,-0.06,17.0,0.35735894556687403,0.07457486538540058,0.005,-0.042,0.1255287066315926,0.5,30.0,12.0,0.20972628500097412
471,0.21006873326408168,0.8073853469833531,0.1282432500167625,-0.06,17.0,0.40530227456709766,0.04074094879821636,0.005,-0.042,0.1111079520431025,0.5,30.0,12.0,0.32281487261259717
472,2.0364502030066953,0.3474448922623698,0.2319572839649876,-0.06,17.0,0.46674484040234165,0.30466838742440827,0.005,-0.042,0.07062866934452576,0.5,30.0,12.0,0.341265177002642
473,0.019416360876627948,0.5149982890095632,0.0663682623156549,-0.06,17.0,0.4299297631960487,0.018864802643471054,0.005,-0.042,0.09702816164396157,0.5,30.0,12.0,0.24742586888912396
474,0.010355189019118135,0.17496394050631137,0.15174273982102382,-0.06,17.0,0.36834657915193997,0.010325142240800632,0.005,-0.042,0.05033836225730052,0.5,30.0,12.0,0.17703585274922612
475,0.6938889790681608,0.24891579276424525,0.21574047044391836,-0.06,17.0,0.45358363597887635,0.053138435117181346,0.005,-0.042,0.3401671668899512,0.5,30.0,12.0,0.3017759177701201
476,0.17278881577630725,0.7061740772736386,0.04583574222632247,-0.06,17.0,0.48811889791667634,0.13288544526820378,0.005,-0.042,0.05865939120715693,0.5,30.0,12.0,0.3150295815030215
477,0.08051711467388592,0.64714721767604,0.07667579080728956,-0.06,17.0,0.4781247915778344,0.03301585223173484,0.005,-0.042,0.1038214021243832,0.5,30.0,12.0,0.14211984605856445
478,0.947999479357685,0.3355416615941137,0.03240721647774722,-0.06,17.0,0.43791524265615533,0.09473179558998229,0.005,-0.042,0.0505382407552423,0.5,30.0,12.0,0.21981867540604688
479,1.0732652063694248,0.4068166573296062,0.30804903246314264,-0.06,17.0,0.400570071044196,0.06405396948821367,0.005,-0.042,0.13384004759719664,0.5,30.0,12.0,0.255378466427882
480,0.03626053685683029,0.3627343067351192,0.1378911823591547,-0.06,17.0,0.4682204671904207,0.02008804321567115,0.005,-0.042,0.14885189371586463,0.5,30.0,12.0,0.23682708473762296
481,0.16702217550625204,0.4285352337898269,0.05431628099778091,-0.06,17.0,0.458846423624645,0.08447413050564456,0.005,-0.042,0.1162535696170317,0.5,30.0,12.0,0.2898276985478937
482,0.08099032320059966,0.5847434068322594,0.10879893531805405,-0.06,17.0,0.27899070025472056,0.041381156971758655,0.005,-0.042,0.08740812072049,0.5,30.0,12.0,0.13058043024570723
483,0.27423552972843945,0.5407868925820363,0.0980338109980266,-0.06,17.0,0.39229229513703334,0.07419277723134986,0.005,-0.042,0.07108892440807861,0.5,30.0,12.0,0.2035916340322818
484,2.692087747106267,0.7405538999162398,0.16816898367735594,-0.06,17.0,0.4247155261758162,0.1823770381855943,0.005,-0.042,0.08275551360003092,0.5,30.0,12.0,0.09789709787371309
485,10.173167257597687,0.38093290023187093,0.19396125791712365,-0.06,17.0,0.4183838283440743,0.4988342615842,0.005,-0.042,0.4528286812148964,0.5,30.0,12.0,0.2702324183888663
486,0.4595193431020335,0.616642046738257,0.02270023700923518,-0.06,17.0,0.4989688176446736,0.11684822935047612,0.005,-0.042,0.06325916867080926,0.5,30.0,12.0,0.16723970943227157
487,3.02123531248061,0.4817173991383878,0.005041181440438303,-0.06,17.0,0.3788720873221224,0.010202369487694249,0.005,-0.042,0.09285465102959459,0.5,30.0,12.0,0.3319493555763182
488,0.10203603652511878,0.23442354680341487,0.08500195849842929,-0.06,17.0,0.23728529785601699,0.04863688258814067,0.005,-0.042,0.12492899162396948,0.5,30.0,12.0,0.2367107020322524
489,0.41152493374887067,0.3159394875463687,0.12074133975498227,-0.06,17.0,0.44788590397417216,0.10044207643646526,0.005,-0.042,0.11173816176798324,0.5,30.0,12.0,0.216257204198164
490,0.06044748750299324,0.557852122144754,0.06729343036102499,-0.06,17.0,0.17997479474656566,0.03037658649671096,0.005,-0.042,0.07382132571708515,0.5,30.0,12.0,0.15571389847499284
491,2.422106520703217,0.672754129703577,0.13191878279446836,-0.06,17.0,0.4789937015106523,0.14858506398574137,0.005,-0.042,0.1537721522398769,0.5,30.0,12.0,0.18618358872108134
492,0.43006092227820913,0.2658339442619223,0.15698142816202904,-0.06,17.0,0.487838784960181,0.05667341161260367,0.005,-0.042,0.1315640516784416,0.5,30.0,12.0,0.1226977170035884
493,0.008845701399186234,0.5065485141690105,0.1764219322581102,-0.06,17.0,0.4086729188183149,0.010143731580853674,0.005,-0.042,0.05072705143327902,0.5,30.0,12.0,0.3009319994239975
494,1.489877482346736,0.29974642906798077,0.14325390156417245,-0.06,17.0,0.46349283547366776,0.3170186060169013,0.005,-0.042,0.10151392452694613,0.5,30.0,12.0,0.22504770881661115
495,1.0897804343728037,0.15024465904438034,0.35654301780923736,-0.06,17.0,0.036763403849887355,0.030849170394090124,0.005,-0.042,0.0790742455619512,0.5,30.0,12.0,0.10739063429728014
496,0.04519131976390413,0.10351412862664283,0.2589863283134549,-0.06,17.0,0.4374290111412552,0.06603008218514957,0.005,-0.042,0.059615244930640736,0.5,30.0,12.0,0.2528678541116341
497,0.06544788298218199,0.21216437717978015,0.05771712955312565,-0.06,17.0,0.4760151411993624,0.020255442249305967,0.005,-0.042,0.14306745646325178,0.5,30.0,12.0,0.19705577562103044
498,0.12515562039786168,0.44054087593595614,0.09431354487634543,-0.06,17.0,0.31666082517265576,0.0447148613255791,0.005,-0.042,0.11764568155728856,0.5,30.0,12.0,0.2886552550475444
499,0.24727824559373363,0.7587387671207124,0.037609536301381835,-0.06,17.0,0.34256788951836414,0.08555429892991778,0.005,-0.042,0.16089002371699462,0.5,30.0,12.0,0.27977177453967295
500,0.1886595514993638,0.6423341603189605,0.1065448366487077,-0.06,17.0,0.49299155337309,0.05743079368523352,0.005,-0.042,0.08995761733878314,0.5,30.0,12.0,0.3126073226261215
501,0.05710615231959214,0.6059394465844418,0.07863411104073074,-0.06,17.0,0.45422081985451734,0.02087503974200551,0.005,-0.042,0.292905725162189,0.5,30.0,12.0,0.2619218127026062
502,0.020951500830898116,0.7252159809197337,0.11556152329436531,-0.06,17.0,0.3959570399297127,0.010430170762134582,0.005,-0.042,0.10870985570157583,0.5,30.0,12.0,0.1490468999612559
503,1.1725051803034867,0.6935677847546331,0.016736233055719654,-0.06,17.0,0.49951994738850564,0.0379079601820795,0.005,-0.042,0.07173802772572634,0.5,30.0,12.0,0.17597660819319993
504,0.22834249404791512,0.46039453426430516,0.06699152727474102,-0.06,17.0,0.2606230914214623,0.07107803749811192,0.005,-0.042,0.09872165204013471,0.5,30.0,12.0,0.364584221643374
505,0.2901127086469864,0.38715501322233004,0.27090919491903,-0.06,17.0,0.3668809639816281,0.02778206653230317,0.005,-0.042,0.1376728569248665,0.5,30.0,12.0,0.1917173683976264
506,0.20082823497362645,0.5269836161144128,0.050327291312562014,-0.06,17.0,0.4296341283541411,0.12143546308398681,0.005,-0.042,0.06579158274801847,0.5,30.0,12.0,0.20996592935650144
507,3.1690185059734266,0.3635952989894805,0.18705355644125793,-0.06,17.0,0.32712783749238006,0.4322943829821606,0.005,-0.042,0.050364077822082146,0.5,30.0,12.0,0.23654002250103498
508,0.1878205928057365,0.2799525864599312,0.09033285005225936,-0.06,17.0,0.4148808090315372,0.10408493297642343,0.005,-0.042,0.08317248028102839,0.5,30.0,12.0,0.24534823489663232
509,2.0545590921048555,0.40645240460851423,0.20780287611569953,-0.06,17.0,0.46856862973610897,0.08025911107627018,0.005,-0.042,0.3792913545711455,0.5,30.0,12.0,0.26736469964484294
510,0.4174633809281648,0.3303156528998476,0.15231222822041393,-0.06,17.0,0.44134484791393913,0.04785226568661592,0.005,-0.042,0.3301547713955177,0.5,30.0,12.0,0.38455057399237025
511,0.3806918989750902,0.5820245898555982,0.02633180006187382,-0.06,17.0,0.3537661332381742,0.035008116650151036,0.005,-0.042,0.3069553389693516,0.5,30.0,12.0,0.2268122228945236
512,1.1905433565987407,0.8195734528653968,0.12630820230674344,-0.06,17.0,0.3855654593810575,0.061249522869034685,0.005,-0.042,0.17753328830047718,0.5,30.0,12.0,0.161867236800536
513,0.00818987492996786,0.7884527383032696,0.10189216363152165,-0.06,17.0,0.4996305964717072,0.010609623045122502,0.005,-0.042,0.05858257003970602,0.5,30.0,12.0,0.27570780540425277
514,1.0754218315842337,0.1920640610489697,0.04250415867898134,-0.06,17.0,0.45270836672503506,0.09453746246803141,0.005,-0.042,0.11839652915909835,0.5,30.0,12.0,0.13869293395865448
515,0.012925158763794674,0.4918944058333074,0.1368340406411861,-0.06,17.0,0.301006393727421,0.017780486682722498,0.005,-0.042,0.12723116892803632,0.5,30.0,12.0,0.34925845291190616
516,0.011072817309475545,0.12388168049826567,0.07247979132509806,-0.06,17.0,0.48344777027527897,0.04773637311261198,0.005,-0.042,0.1653649463255366,0.5,30.0,12.0,0.29757359655600213
517,1.4782865821182842,0.3389535429408987,0.24215298577951697,-0.06,17.0,0.37266927266188044,0.13662367328731878,0.005,-0.042,0.10625586908925677,0.5,30.0,12.0,0.17308071832129268
518,0.025333432746970086,0.2538176982799857,0.16876371839677223,-0.06,17.0,0.4063682766287101,0.023906593029259876,0.005,-0.042,0.09187280762252942,0.5,30.0,12.0,0.3232772208765414
519,0.46746141214329523,0.4235319176791674,0.11040390092968108,-0.06,17.0,0.28756156339354516,0.07462779536137851,0.005,-0.042,0.2691252876001933,0.5,30.0,12.0,0.20809522948508227
520,0.03241759850744632,0.4723345306413832,0.057383506958188196,-0.06,17.0,0.42314278385971893,0.037532124292295625,0.005,-0.042,0.07874602128856284,0.5,30.0,12.0,0.11781032029924576
521,0.5926923890330915,0.5451738961464394,0.08208712804293267,-0.06,17.0,0.47330419654413314,0.11111134222074368,0.005,-0.042,0.19108600231887762,0.5,30.0,12.0,0.2538486993351936
522,1.6078614716797073,0.8608646434041818,0.14786906269833652,-0.06,17.0,0.4628522927191585,0.06265353299302073,0.005,-0.042,0.14693116354757,0.5,30.0,12.0,0.08249877512312279
523,0.07323554340663661,0.6637015430308647,0.11735719870906276,-0.06,17.0,0.4340580598917468,0.053675709232934715,0.005,-0.042,0.06812073533168601,0.5,30.0,12.0,0.3377877817207096
524,0.03659479604989753,0.2931275607781633,0.22569248490826743,-0.06,17.0,0.19659765229695078,0.01017927739862794,0.005,-0.042,0.10298297595597752,0.5,30.0,12.0,0.21835920321446944
525,3.6850307328191083,0.16980165804546832,0.19957937935729095,-0.06,17.0,0.44708952089567805,0.4164889369938418,0.005,-0.042,0.1546180075394714,0.5,30.0,12.0,0.24287871054333104
526,1.6360617028879212,0.22698522197699314,0.09395300508120197,-0.06,17.0,0.4914050003781694,0.08698956344043526,0.005,-0.042,0.051995797746064,0.5,30.0,12.0,0.30872235294354317
527,0.2771662035372014,0.5648194763263421,0.1781063646103242,-0.06,17.0,0.39347357269568084,0.02777037472898527,0.005,-0.042,0.13564463570700552,0.5,30.0,12.0,0.2002665335906309
528,0.1116661660922662,0.5125548129591488,0.13042939344498128,-0.06,17.0,0.4574112093936862,0.0184857959598237,0.005,-0.042,0.3592368049623281,0.5,30.0,12.0,0.291250965558449
529,0.5305914127992534,0.4420610277448685,0.035286664246314936,-0.06,17.0,0.41793138849715306,0.15783371876806668,0.005,-0.042,0.09040968815743539,0.5,30.0,12.0,0.05084448242687353
530,0.33320205427983235,0.3615938984892939,0.16172066671782953,-0.06,17.0,0.48277346453826775,0.042198260498289085,0.005,-0.042,0.20295862860758696,0.5,30.0,12.0,0.281803748229493
531,2.0141361395232704,0.6316360598598935,0.010303711701620033,-0.06,17.0,0.15667406122140595,0.4883340403147835,0.005,-0.042,0.2797325495205398,0.5,30.0,12.0,0.2624995883841973
532,1.0473248862990643,0.3136357906471002,0.06138403222928899,-0.06,17.0,0.44492249829313973,0.39684027002921174,0.005,-0.042,0.12148416270030996,0.5,30.0,12.0,0.23287516053021665
533,0.4988946251932952,0.3919430248387691,0.07433125204647213,-0.06,17.0,0.46929160078874144,0.25135857145165247,0.005,-0.042,0.07779591852188891,0.5,30.0,12.0,0.18568404558656126
534,0.41920927046727796,0.07978925281158888,0.14069298355391258,-0.06,17.0,0.4069125849478201,0.3575697197715866,0.005,-0.042,0.058109701683637244,0.5,30.0,12.0,0.15183411329718893
535,0.009048396662659174,0.600555305934691,0.1017925638314115,-0.06,17.0,0.42810779698707113,0.010549601084266691,0.005,-0.042,0.09566528088251616,0.5,30.0,12.0,0.2172467880236677
536,5.4096848469016985,0.45744356300121586,0.3876885174292063,-0.06,17.0,0.3842879495050813,0.12980845172286706,0.005,-0.042,0.11081046422225557,0.5,30.0,12.0,0.16444773861295112
537,0.9413168857183173,0.7112291263874024,0.04608307926849428,-0.06,17.0,0.4360293697019316,0.07280616854328459,0.005,-0.042,0.22452359558011398,0.5,30.0,12.0,0.06444421576228149
538,4.09168444917578,0.6862818920614506,0.087505004304481,-0.06,17.0,0.013032808861507206,0.17044315933612297,0.005,-0.042,0.06822632010476595,0.5,30.0,12.0,0.1275219572337763
539,0.4348442239678424,0.9464351853990898,0.1102114111919425,-0.06,17.0,0.3368529443528821,0.03582128105305347,0.005,-0.042,0.17229243180978104,0.5,30.0,12.0,0.24592856504908878
540,1.5599289756030814,0.4112120439089674,0.12378627107454156,-0.06,17.0,0.49909941246240863,0.2326410408710894,0.005,-0.042,0.08297459487390145,0.5,30.0,12.0,0.19167779413292996
541,0.929770764629279,0.19879816729060162,0.08308220318999923,-0.06,17.0,0.4794190991449726,0.2659418271171922,0.005,-0.042,0.1409281260708844,0.5,30.0,12.0,0.3180441017352111
542,1.9410381247431752,0.5297655245035937,0.02571219739528645,-0.06,17.0,0.4899127468188095,0.05400738710321901,0.005,-0.042,0.12680124941164,0.5,30.0,12.0,0.2736521278693319
543,0.013540089570594601,0.023570884995676167,0.15812190330652903,-0.06,17.0,0.46005895508877576,0.010411689428356418,0.005,-0.042,0.058161257290710075,0.5,30.0,12.0,0.18053403865199133
544,1.7741366731008994,0.4944489615603786,0.005473207724770807,-0.06,17.0,0.39763785267384544,0.02941315315198255,0.005,-0.042,0.051341597845070974,0.5,30.0,12.0,0.22489731943072724
545,1.4001980809133405,0.25768739901244675,0.28415408487299,-0.06,17.0,0.25409239156549746,0.20687531990302324,0.005,-0.042,0.0501665246370979,0.5,30.0,12.0,0.2561157227266512
546,0.77433295152882,0.13887947652323834,0.4290206712571223,-0.06,17.0,0.13583162624634676,0.09811364892098896,0.005,-0.042,0.23541718646797732,0.5,30.0,12.0,0.30146259314480833
547,0.5765945482876662,0.34428979834685486,0.1916760209851753,-0.06,17.0,0.362038466343582,0.06475816786862656,0.005,-0.042,0.11488854537373742,0.5,30.0,12.0,0.2047216607637765
548,0.27123908140445724,0.5573447633302132,0.06923402017190403,-0.06,17.0,0.4713660336071961,0.0834533186429383,0.005,-0.042,0.07397335279671713,0.5,30.0,12.0,0.13967624091664024
549,0.029038970737700884,0.7705623856011572,0.09706560465112096,-0.06,17.0,0.37545643519999716,0.020703899227489463,0.005,-0.042,0.10225363246098339,0.5,30.0,12.0,0.265962220037513
550,0.5261581663317199,0.37626549928229636,0.054476279604026755,-0.06,17.0,0.4156233599924439,0.19092131412742094,0.005,-0.042,0.08764808278138082,0.5,30.0,12.0,0.23376112366421264
551,0.2796097482050939,0.6497153958481011,0.1347704494398323,-0.06,17.0,0.4512076928981244,0.04624395440534593,0.005,-0.042,0.16312722899480836,0.5,30.0,12.0,0.3326604596003698
552,0.8589643958094839,0.23699824029527744,0.14633085144181857,-0.06,17.0,0.4246560399053032,0.1455843177744633,0.005,-0.042,0.14822207526035816,0.5,30.0,12.0,0.3560131370936909
553,1.205446717977001,0.2897402413731979,0.015674706607414435,-0.06,17.0,0.4998373822399622,0.12251210843588017,0.005,-0.042,0.0656359405662834,0.5,30.0,12.0,0.09438281077935692
554,2.4986689561938173,0.5889092523477502,0.11714446573375306,-0.06,17.0,0.43979115397681456,0.10986497711714104,0.005,-0.042,0.18003657366769305,0.5,30.0,12.0,0.11123265167530166
555,0.4548991392790796,0.47430893240969285,0.1815290180842634,-0.06,17.0,0.3218601366251413,0.03666049721911716,0.005,-0.042,0.12971524463798823,0.5,30.0,12.0,0.21383877229019319
556,0.24726966787384239,0.3274101941336948,0.034063825741119984,-0.06,17.0,0.4850418647531898,0.0588120396889233,0.005,-0.042,0.2539933475343007,0.5,30.0,12.0,0.17001739285143397
557,0.8879766810317445,0.6174285002306444,0.07534597572845303,-0.06,17.0,0.3561651392512135,0.09197525799637826,0.005,-0.042,0.0963546031391411,0.5,30.0,12.0,0.15687859770825432
558,0.02681786830190369,0.21248442494599262,0.1710140807710342,-0.06,17.0,0.4999322252985431,0.019686829331313643,0.005,-0.042,0.08301004840147609,0.5,30.0,12.0,0.2888081355028358
559,0.7104984468295175,0.4240214768343554,0.10882151412266543,-0.06,17.0,0.46230456853913654,0.2836773568230539,0.005,-0.042,0.050445364200748265,0.5,30.0,12.0,0.2504495774443435
560,2.2584643535894844,0.7340230518092554,0.048112857445560535,-0.06,17.0,0.4065381526102635,0.45197195254586775,0.005,-0.042,0.11964748783978345,0.5,30.0,12.0,0.20109517059282195
561,0.39868466495504384,0.2694343205017954,0.29882821117408015,-0.06,17.0,0.474525151144964,0.027568664121735486,0.005,-0.042,0.3160614495596128,0.5,30.0,12.0,0.2788929739929732
562,0.028913806190649705,0.1662410113737672,0.0615355382900511,-0.06,17.0,0.43290096801745653,0.0772336357675732,0.005,-0.042,0.10710140399446229,0.5,30.0,12.0,0.3057488007341908
563,0.08170203788589661,0.04699657698515641,0.21146983963909363,-0.06,17.0,0.4453384100890671,0.048562284405373746,0.005,-0.042,0.20851577384191744,0.5,30.0,12.0,0.24004840851934545
564,0.747060860224894,0.44734077018157803,0.12679973840614062,-0.06,17.0,0.39920863851414967,0.07093480589198152,0.005,-0.042,0.15716544068260022,0.5,30.0,12.0,0.18423780636652032
565,0.07016032973022283,0.5108247136549213,0.0887383481534751,-0.06,17.0,0.34540367812219536,0.017968106175255967,0.005,-0.042,0.4288641939335336,0.5,30.0,12.0,0.2250648895868131
566,0.5666468582937344,0.36065883564239243,0.10116257501987816,-0.06,17.0,0.48930330899303864,0.042913119123407624,0.005,-0.042,0.4802395008426023,0.5,30.0,12.0,0.14476189382954638
567,0.011257047426574277,0.6708159414921686,0.14765193852979708,-0.06,17.0,0.21116614319733173,0.011385426287072599,0.005,-0.042,0.07399956919631451,0.5,30.0,12.0,0.2583149871981814
568,0.24953042946226542,0.31681612939864456,0.2209840364436855,-0.06,17.0,0.38537775914203265,0.05710354450665043,0.005,-0.042,0.06225333731674486,0.5,30.0,12.0,0.32733234828513175
569,0.026600100994028906,0.5362820879198842,0.15804754325005355,-0.06,17.0,0.4573261464185729,0.010375453150703911,0.005,-0.042,0.09474742928215751,0.5,30.0,12.0,0.1939495922363368
570,0.024076458081038525,0.4006280467543245,0.08145300269330609,-0.06,17.0,0.418972971500897,0.03151996332554396,0.005,-0.042,0.14239163782858644,0.5,30.0,12.0,0.2675141435369299
571,0.7168803244702665,0.5688632143603147,0.13590477575262938,-0.06,17.0,0.4497980761797619,0.10134525379714375,0.005,-0.042,0.19596294676564105,0.5,30.0,12.0,0.3437321741257418
572,0.030263060288405086,0.3873005433515538,0.4745667986084533,-0.06,17.0,0.4676197301654747,0.01022065374710247,0.005,-0.042,0.11140441624715477,0.5,30.0,12.0,0.31694229195189666
573,0.1612130470699057,0.7971354986738428,0.038150269246785266,-0.06,17.0,0.30366492901651976,0.06716745533367359,0.005,-0.042,0.13518321074272271,0.5,30.0,12.0,0.2928980343221199
574,3.57443921335956,0.48490055662774695,0.23666678303610075,-0.06,17.0,0.47763908083265905,0.08465690512528407,0.005,-0.042,0.3497975051875857,0.5,30.0,12.0,0.21428800285883778
575,0.05407772543314661,0.6322786231872191,0.1177666552295025,-0.06,17.0,0.2689123580147973,0.0379492062866531,0.005,-0.042,0.08319398341613538,0.5,30.0,12.0,0.17811115062868652
576,1.3394946337580558,0.29778110816375647,0.06724457274691463,-0.06,17.0,0.41023313728233174,0.025732030129678212,0.005,-0.042,0.18532641962525553,0.5,30.0,12.0,0.39518872547839246
577,0.025650262569160927,0.4559747811416805,0.09002885767070544,-0.06,17.0,0.43812930722083904,0.019231465926364683,0.005,-0.042,0.23734590437806702,0.5,30.0,12.0,0.23218443581701648
578,0.09079923362418908,0.497309880174491,0.095998373826264,-0.06,17.0,0.42581489421449864,0.0295910548327818,0.005,-0.042,0.21026122040501935,0.5,30.0,12.0,0.2465183190711312
579,0.00725335801969328,0.4295918938081921,0.10560091675239791,-0.06,17.0,0.44581249216805396,0.010733773846005617,0.005,-0.042,0.21901058979092858,0.5,30.0,12.0,0.27899969703369254
580,0.21991995534739506,0.5233580413623214,0.07825600954438126,-0.06,17.0,0.4548937783619653,0.045320317895990725,0.005,-0.042,0.23231517445194105,0.5,30.0,12.0,0.24125474987393922
581,0.06963454167229356,0.4657042001655248,0.12669304458986522,-0.06,17.0,0.4720004221282649,0.0183775372963143,0.005,-0.042,0.24603122467591193,0.5,30.0,12.0,0.22911139417267862
582,0.05329307529041469,0.4053822163666948,0.05324008899974059,-0.06,17.0,0.4640213866748404,0.010506788050541688,0.005,-0.042,0.16404496937921192,0.5,30.0,12.0,0.20630624422515825
583,0.08356752077390582,0.3408102010140994,0.0995555415306429,-0.06,17.0,0.43388905623971674,0.03566973744471087,0.005,-0.042,0.20100516012841427,0.5,30.0,12.0,0.22231523467677744
584,1.4088739021920402,0.4331127754884707,0.0632916408368965,-0.06,17.0,0.49210494448238346,0.010011076255398571,0.005,-0.042,0.2600981538484705,0.5,30.0,12.0,0.2485909842530833
585,0.1705305438902326,0.37656586161575123,0.11142476479533572,-0.06,17.0,0.4999677553084869,0.05089100221385698,0.005,-0.042,0.17204876504344457,0.5,30.0,12.0,0.26715226052712227
586,0.061251335453859856,0.5448346825042355,0.07220222012581094,-0.06,17.0,0.48093709172453203,0.02671544423986919,0.005,-0.042,0.1896421934344209,0.5,30.0,12.0,0.19463431381851773
587,0.18160249738135711,0.5951830447162739,0.0859530125700726,-0.06,17.0,0.42179356848002686,0.04117822289327286,0.005,-0.042,0.22588632812286097,0.5,30.0,12.0,0.2575391313222063
588,0.5929136936153065,0.5051870684541148,0.11593081102176374,-0.06,17.0,0.444071896405555,0.05875638957801052,0.005,-0.042,0.21891614862704994,0.5,30.0,12.0,0.23595264552417172
589,0.042769241289280654,0.45523062452177554,0.09466235283202964,-0.06,17.0,0.45710386432768896,0.023962612353577765,0.005,-0.042,0.17658157247564082,0.5,30.0,12.0,0.21234488884448371
590,0.21906850825539453,0.5715224194703372,0.04545746193325216,-0.06,17.0,0.39092433268113685,0.030446345501766225,0.005,-0.042,0.2849374242515683,0.5,30.0,12.0,0.27926644534160466
591,0.012507034531417285,0.35994003027412635,0.123958845797562,-0.06,17.0,0.4130078891532427,0.01020982755861547,0.005,-0.042,0.15566014468698466,0.5,30.0,12.0,0.1664067223026385
592,0.05947265578436843,0.4756567220435285,0.059659160346687445,-0.06,17.0,0.4296404690118815,0.05070794731759334,0.005,-0.042,0.1251064408341208,0.5,30.0,12.0,0.2880509671254707
593,0.2360527319686939,0.41180309007247007,0.14006327372986266,-0.06,17.0,0.4026800741788878,0.04112397572981105,0.005,-0.042,0.14793578207808697,0.5,30.0,12.0,0.22141108488755074
594,0.10797429824053159,0.38747423808265324,0.08111357778580795,-0.06,17.0,0.485262271780654,0.0660356602796585,0.005,-0.042,0.10507721454686876,0.5,30.0,12.0,0.2628936498919591
595,0.00656513680049243,0.31507490283873224,0.10966810134791272,-0.06,17.0,0.46935006061350903,0.010123582223654577,0.005,-0.042,0.09073024322984655,0.5,30.0,12.0,0.20440638421501184
596,0.06800449349463708,0.5245559780287999,0.09126167520090661,-0.06,17.0,0.4501475612832628,0.0238861087792656,0.005,-0.042,0.184238539114309,0.5,30.0,12.0,0.17493117494485766
597,2.90505343806532,0.6195521444594734,0.02374116277950937,-0.06,17.0,0.4409657720040886,0.010088848728779179,0.005,-0.042,0.07442273801936622,0.5,30.0,12.0,0.2962765385167251
598,0.2858988365365963,0.5535530984257191,0.12214364339915945,-0.06,17.0,0.3754741385750386,0.03690156352481101,0.005,-0.042,0.2436163963289394,0.5,30.0,12.0,0.25482858512498546
599,0.03427747922662138,0.27908179142726386,0.07124248342789966,-0.06,17.0,0.4773443790336114,0.0565935733983857,0.005,-0.042,0.11715220800232351,0.5,30.0,12.0,0.27381052049720894
600,0.05370423021551838,0.44240119614077844,0.15109971142862869,-0.06,17.0,0.4996422575529238,0.020819083217940244,0.005,-0.042,0.1679287731560578,0.5,30.0,12.0,0.18445753060785694
601,0.19868080708632033,0.5830339104807507,0.10434054017028849,-0.06,17.0,0.46249231585873873,0.04691500902519202,0.005,-0.042,0.1365235502873691,0.5,30.0,12.0,0.23887829702057312
602,0.034430184492911346,0.3466994224071485,0.053109506119742064,-0.06,17.0,0.4206644849228255,0.07714257006308112,0.005,-0.042,0.06278029333845297,0.5,30.0,12.0,0.19863037179193832
603,0.04425093620780773,0.47829525899316233,0.13858041381013314,-0.06,17.0,0.4916967201710469,0.03388062321721686,0.005,-0.042,0.10090890631462443,0.5,30.0,12.0,0.30591881570650653
604,0.1523300864010379,0.6453351377676022,0.031425631373047755,-0.06,17.0,0.43290922611332094,0.017506089262806626,0.005,-0.042,0.20434188594373282,0.5,30.0,12.0,0.1580606531900799
605,0.049182552576139106,0.6917408404784348,0.0415788253053927,-0.06,17.0,0.45216409009896297,0.06571624616625169,0.005,-0.042,0.08138342756153905,0.5,30.0,12.0,0.2504808607155136
606,0.1725909003693542,0.5078671601440653,0.07444705137889618,-0.06,17.0,0.3977973103164123,0.05405206762162206,0.005,-0.042,0.12861009306491825,0.5,30.0,12.0,0.2213666488198096
607,0.046785489200998315,0.6018814166604213,0.13084580994611125,-0.06,17.0,0.4630013783232511,0.02760909071270907,0.005,-0.042,0.05052651140844654,0.5,30.0,12.0,0.19116073420008411
608,0.028627428239461534,0.3756906792127992,0.10113793356983272,-0.06,17.0,0.4743882471312433,0.01820595087971204,0.005,-0.042,0.2653833144871648,0.5,30.0,12.0,0.213886568063381
609,0.11810436926166402,0.42851241047245814,0.16408747976840454,-0.06,17.0,0.41294730957991876,0.04150762283238421,0.005,-0.042,0.06932314366320896,0.5,30.0,12.0,0.2312937493116462
610,0.20494844352408628,0.22227053963285742,0.06319911515241838,-0.06,17.0,0.4847739624099784,0.01003721934341726,0.005,-0.042,0.11140711496931352,0.5,30.0,12.0,0.2851725466921099
611,0.015272327020646282,0.2638384908531843,0.08199483859930849,-0.06,17.0,0.3663760735332904,0.03260158009773783,0.005,-0.042,0.08876858527443288,0.5,30.0,12.0,0.2683022448884672
612,0.4632662268923873,0.5428551238274933,0.08857237020225345,-0.06,17.0,0.42704861533134025,0.07780246596877018,0.005,-0.042,0.19530965566547648,0.5,30.0,12.0,0.24426477921082732
613,0.07428354212371195,0.3289466363405031,0.31733764973195844,-0.06,17.0,0.38527205937372816,0.010328219728285144,0.005,-0.042,0.15169047013953235,0.5,30.0,12.0,0.2586070226663605
614,0.07184323066373816,0.40786052625988267,0.11528456306326779,-0.06,17.0,0.43918245059277633,0.046768717874902,0.005,-0.042,0.05865817153637187,0.5,30.0,12.0,0.17253924458862036
615,0.3030272836954026,0.6636810260600567,0.13066032373406178,-0.06,17.0,0.4065680613974317,0.05526993626786851,0.005,-0.042,0.12062184593310159,0.5,30.0,12.0,0.22715224328058603
616,0.2476176289913271,0.23959443154072388,0.1473742006766529,-0.06,17.0,0.4994240552490053,0.06844181896833218,0.005,-0.042,0.09655402255743012,0.5,30.0,12.0,0.13473521835899566
