test,loss,PleuWT_k_closed,PleuWT_k_ini,PleuWT_k_off,PleuWT_k_on,PleuWT_k_open,PleuWT_spread,PleuWT_superhelical_op,antitet_k_closed,antitet_k_ini,antitet_k_off,antitet_k_on,antitet_k_open,antitet_spread,antitet_superhelical_op,bla_k_closed,bla_k_ini,bla_k_off,bla_k_on,bla_k_open,bla_spread,bla_superhelical_op,bridge_off,bridge_on,gyrase_concentration,lacI_k_off,lacI_k_on,leakage,tetA_k_closed,tetA_k_ini,tetA_k_off,tetA_k_on,tetA_k_open,tetA_spread,tetA_superhelical_op,topoI_concentration
732,3.102666863913776,0.11002444515269075,0.07419226370144848,0.4209364833629734,0.19256091175267054,0.24338633723088912,0.02120415508428071,-0.03703450971913355,0.13579260603519183,0.14174111426198946,0.3052223508542573,0.17729275875274753,0.40473681781669674,0.018781707867001105,-0.07729606497613038,0.3261350995492414,0.2648283216648756,0.36376833509641204,0.16601108286773936,0.18705776818859843,0.024930435278029513,-0.0791741980362006,0.07254757663025513,0.25051225441466135,23.435158988086947,0.41528856960746335,0.12569557347943022,0.19747341108458932,0.40986689733623827,0.11674797989787411,0.23474398186700823,0.30346609639319677,0.0890507272118515,0.016621068500251995,-0.05159547608959711,12.25833982406629
733,3.411042787929629,0.021171285644438015,0.10381281923430782,0.3655824017552179,0.23656263905965905,0.1920194127502356,0.016544713495218986,-0.039274307263109334,0.15593320610475084,0.1516898167866036,0.38059949194888226,0.10251904236345404,0.37118633753234903,0.016401079296848742,-0.06456878874765104,0.3103391070792299,0.38288709453904235,0.37619868168086873,0.15686647145186783,0.2559380559546777,0.03247157978868315,-0.08383409908556168,0.07499177505545464,0.44219908317322476,33.05221362669631,0.370251747308193,0.19595198065138422,0.2197123670533283,0.4268036902588772,0.14027933450450236,0.04799996722008565,0.36690162315315,0.15848107687807692,0.029286494824228702,-0.04948411406919993,13.74451136791366
734,1.2586751464676165,0.17203145248070723,0.01902161943038526,0.3789263649991788,0.2695038332293844,0.2917891742818216,0.019194496867970486,-0.044649901460252606,0.08031325235429482,0.2622403059850055,0.3497048437009408,0.14017056253854718,0.3635178991450143,0.01757002000725826,-0.06186189650168065,0.2456286900498122,0.29242211344272107,0.34383651680015354,0.2038786829631986,0.24852442377252693,0.037009134304084326,-0.08169751103937291,0.06614218545673468,0.31809480615808,27.0111250388759,0.3482793292605239,0.10873282434039232,0.20641585862488515,0.39411161633292047,0.10863066761986849,0.2541149616963014,0.38391012182371875,0.15062745910118774,0.025880024638435677,-0.04534148187288324,12.841145426990836
735,2.6820767153238734,0.06146506444445876,0.010638672439593114,0.39678225129362643,0.20159208133778628,0.26327285478738854,0.015778748217435704,-0.046027275103252434,0.12391016619984739,0.21784172891830172,0.37418217046207913,0.1884919960455177,0.3325861618806834,0.02134775033723829,-0.0700100157245965,0.28839595283555536,0.3301832009930911,0.38320582022576644,0.22613283938907763,0.2933765808331023,0.034374509486410375,-0.08814599622744886,0.01423715714218838,0.3558810758541645,36.59072183278432,0.3596423120143022,0.14371870693094269,0.24270509712399804,0.3550604158945645,0.1294191908922202,0.02317310960609207,0.28938613557050524,0.10253609611890212,0.022798875374969708,-0.03368951405306631,15.84095553372919
736,0.8510531550537908,0.03555291706647615,0.12738518398340312,0.3559995549362429,0.2489816799925722,0.3285314315197396,0.01731766903446636,-0.051884207090205955,0.10115157769985036,0.32089433944192197,0.3301790668365826,0.15434882566674102,0.45302229814527095,0.022410101000389027,-0.059211536591893654,0.3346139835868189,0.3478971103693208,0.44933067649512076,0.17117382536115583,0.14369714474177395,0.02904475737156882,-0.08542777000130612,0.062088374310888254,0.3290183886910784,22.3361376184215,0.406405203558956,0.16992882813688745,0.2539106323755204,0.37520234945184255,0.16449308548162733,0.2236854622584977,0.3469840445646321,0.13910791193504543,0.03520533480392792,-0.037240417306570725,14.779189480792043
737,1.2499620324389495,0.19767481526044808,0.05699696522567639,0.4183672444782135,0.2188747185957759,0.3108153720185787,0.01987223618556199,-0.042606185805218834,0.1748415830485499,0.3928245481122624,0.358711962682011,0.12024899359643199,0.3022424187486661,0.014507222332556347,-0.0680173217642824,0.27070746116872957,0.27571718860223865,0.30899095193166903,0.19732882034174354,0.17378900824818383,0.031316056722621374,-0.07494429850114298,0.060243495750135434,0.28880290991196655,28.438016211679304,0.3332478755011365,0.0814039590323324,0.29557801839860276,0.4174733667369563,0.4739390741734807,0.26631494670360356,0.4111453828493823,0.19136502781432324,0.03090902040581254,-0.04383003073664601,18.30909622930893
738,6.974249121555815,0.3326903257074678,0.0918972463776297,0.35296436563854144,0.2577491877283988,0.2760355418934964,0.014844574511306177,-0.034284287736113694,0.15040160949641462,0.09172795623987484,0.04022179516260871,0.1724548389378586,0.375328167683714,0.020055374520612013,-0.06369999270337207,0.3145567818334546,0.30224875619680824,0.2739024583610884,0.18873509081833764,0.1992010819012387,0.03859166039099304,-0.0917041657739475,0.06460217216484004,0.3442191895820268,38.61857896839253,0.38651271767691947,0.06530600815611032,0.1726102734816672,0.14271830050996503,0.09968675763685086,0.24575175055340864,0.35232679107258197,0.16829874451604374,0.018893678372011186,-0.03057835289348325,29.33687504562525
739,5.064404466335361,0.17984651802247234,0.04714747927011121,0.370684430646833,0.22888174329684008,0.24566155460634145,0.013887983606292136,-0.04931088610555519,0.06957890701288716,0.2974417149710378,0.2911766236367799,0.20090880692908447,0.4759470451795932,0.02566165551537659,-0.07319638214457991,0.32348258005356295,0.36962625633649443,0.3498101732841531,0.11730438611103586,0.11603206135017406,0.026651078253969944,-0.07929808043099003,0.07736937378300794,0.39613938717322267,40.90059035746991,0.3928729464169043,0.18179015356119269,0.23393216818615992,0.4325606918731152,0.15414760729520247,0.19524627105129266,0.31011448805618375,0.0758402818412737,0.02156216414974446,-0.035459597255662834,14.26901991262593
740,6.160827310486296,0.12198480715919388,0.033828562089091116,0.3341124749248176,0.28917949107098023,0.17010006825199347,0.01654573053084165,-0.05507985921676436,0.11220012425056741,0.34551530959411686,0.3144658089220422,0.2280803939336089,0.3825748919145843,0.012555692508065297,-0.07954103893258385,0.33798357439258975,0.3999414232513461,0.4653908696425907,0.17507098925340797,0.30430488219318935,0.03555568897738033,-0.007241435430726549,0.07177873315946169,0.20013808236207595,31.1356833826288,0.40459109780776115,0.13490608447732416,0.18402863479009268,0.36332758404469384,0.07648565100837186,0.03333561052467132,0.32772754585865954,0.1106257485588161,0.017319519118445766,-0.041817066919804094,27.600281253699936
741,0.7426772510724999,0.2131097693268106,0.06745302484002265,0.43764141172313875,0.18406939444554077,0.1367848064273113,0.042394520532510346,-0.04048748143898884,0.16678845189430813,0.40525699275201155,0.3471865060873695,0.09341018380096146,0.39964044974975765,0.015480955609973236,-0.06465134134498846,0.2962620074508812,0.2856440775066968,0.3948491588849932,0.217773750212371,0.16007547343149717,0.02817997190390332,-0.07713418740248128,0.06883060270341312,0.26416996745451915,25.250240312379837,0.344045479129709,0.09813113849896912,0.4877491016060482,0.4049571262558257,0.14598992365451924,0.012586198825127543,0.2966144441947363,0.09136674424258201,0.02856386316644328,-0.04656660741408729,11.456862843746242
742,1.9460555931915442,0.2422643116910448,0.1480963586015353,0.3929992216152177,0.16297057167511347,0.22581437497072515,0.017948339930346065,-0.05319924561091528,0.13945021057576382,0.25242239365746527,0.34028642676255044,0.10544247309030297,0.29012967822860924,0.020747340741405794,-0.06018875135643691,0.313514667520153,0.2597044841257609,0.3142482989650429,0.0877308088754405,0.21453969667396616,0.03312830084798229,-0.05996588218886563,0.058087161894625296,0.37438982891054645,35.24166578101196,0.3280805591709924,0.16027913100506042,0.2148180980689371,0.3141323119823136,0.12631705591218784,0.23508218234128897,0.27224437750610264,0.12249159404145565,0.023469876500103445,-0.039574855476646915,12.227569038569458
743,8.76708107134617,0.27016435685838186,0.0824680195881237,0.46730239216270325,0.27455853127045493,0.20501775075496578,0.01534573123527591,-0.02466435048234776,0.12843377677834597,0.33352610628595064,0.3843212841967889,0.14182881772856806,0.32243403060090775,0.011745575597205208,-0.06252563132133347,0.3440355851459079,0.354378087096035,0.41888099646402155,0.15877986490395277,0.13536337697190626,0.025565805729024546,-0.08093742342031726,0.0627409857188148,0.3104623063598049,26.520428762047587,0.37430240227238826,0.11602245302135063,0.1938478431553206,0.4145448631718035,0.1692578823216692,0.27492489205881354,0.3404511511901583,0.0679333360138713,0.020050779244335147,-0.05774479650237677,13.244483344834654
744,0.7360607589836954,0.15954861174336077,0.11777584824421852,0.34648180052975236,0.20956332808740258,0.1532498466865574,0.020542592570171957,-0.049467158795213406,0.09532146209455909,0.12184385233329753,0.25005983465187287,0.08194059439204371,0.4242044575699885,0.019056767892330077,-0.05762300971235406,0.3570355515245147,0.06504904997012503,0.3644579286468099,0.20750155304803797,0.1463742416883843,0.022558236753652955,-0.07245005034892293,0.08042880113647814,0.41015435687947976,29.858800317910944,0.35313009322062505,0.1911134820542407,0.2725276776076949,0.3807912757090254,0.13217800695112025,0.2089557680212911,0.31931398114997567,0.07977704133169983,0.02771190177051425,-0.05406068912640684,15.502491848542189
745,0.5287789795861019,0.22059669666481757,0.010023113588629368,0.3404780180696365,0.23978710721443572,0.1865075054205278,0.012957761795923794,-0.04597185528560391,0.14962421934349762,0.3821585690663627,0.3983604804975965,0.2655142804665973,0.43238917047319814,0.024300054431553857,-0.0551791817355478,0.28331269133043213,0.25259140844341776,0.3354691625031349,0.2368408981875929,0.23925418564803455,0.040264796963235386,-0.08757873077819889,0.06695623123431255,0.23520622733466798,24.17277294166363,0.36833287986240615,0.14929847194563237,0.14479525789754477,0.4211477487182034,0.17838930380315965,0.04988950065044817,0.2887630211049928,0.10566542949110437,0.024980870883941395,-0.050564970488111566,16.983520763255022
746,4.260695236043253,0.3461800995298996,0.043587721751859224,0.32837526879170376,0.16882347404299292,0.21398636456096998,0.018238362259048603,-0.03735873934044994,0.07933698462057402,0.17457880658731295,0.2752723125432446,0.18942027702476635,0.346540970708674,0.013847843322759354,-0.058867573490447814,0.30522773266191,0.30675708909381,0.3019443951003429,0.18276306875341974,0.17253848018047405,0.024023853143102257,-0.06258360248833389,0.061318990417768435,0.38651694835664185,23.431083050448194,0.41984734780632604,0.12022563640686057,0.15718156923994525,0.26785825659220397,0.09326282454647607,0.25953804580420065,0.3061247621494804,0.05375597690546688,0.02573222155701274,-0.03409355719519228,21.322161233321637
747,3.0273820620081615,0.1351867243172297,0.02490949961192577,0.3756307876615187,0.1970829741039901,0.3017788269503233,0.024119496337291223,-0.030873275856035817,0.11613561904361983,0.277475500584214,0.32757390870111824,0.28309723432384026,0.27877005438574987,0.01853878905984095,-0.0870824366499248,0.3290063240213698,0.4116061639402345,0.2885859453999826,0.19598477041235585,0.10866096796671473,0.03183969323271288,-0.06541468704716541,0.07422748795013406,0.2777966132181226,32.18954233703936,0.3217301888072823,0.03528656784017167,0.20340059634471538,0.4341822868355681,0.1564196862391573,0.21693402360570116,0.2842011317472171,0.08760072448377014,0.02648985574598053,-0.047426634173671024,13.832851149080673
748,1.9039609091471914,0.2025571874095522,0.09666234877213731,0.36058842067549474,0.2589773424242527,0.23650727311626274,0.014704741640045225,-0.0435493601562199,0.17528660883643585,0.23449609272728428,0.11691614073872061,0.24495688606390276,0.2953480412200847,0.022532634335429437,-0.0722050658383929,0.29499079951024826,0.26920952798960224,0.24895142371021428,0.20988313461797212,0.07837184454244595,0.029540109124740806,-0.05242429450685143,0.05839471404309987,0.29933502666834466,25.78647780449065,0.307773398121909,0.2049265049127778,0.177863366105265,0.39323378593852987,0.11108032430101043,0.18807628656256237,0.37394450945749025,0.13094669487171418,0.02244646030609003,-0.04387959531948627,19.23750651039238
749,0.8864215698790705,0.2905737952842461,0.05405544910311681,0.32279390353719745,0.21950479429379896,0.12440274439368985,0.01956112767517549,-0.047853349400985006,0.1387751720147482,0.3577874648272635,0.36036049140021587,0.1656267328092736,0.3051435087800122,0.019458892875451137,-0.06174163377047254,0.26431938455631143,0.3376466441419849,0.4840361046899815,0.14212252627702598,0.09894071167136825,0.03077968810071,-0.07465281206351931,0.07838364121169754,0.22571039875557708,28.10851891237526,0.39711130172753384,0.04925896379655863,0.23718237780003049,0.3377734865747983,0.1500089214427957,0.23054350327697334,0.35903801635386545,0.24499157949006117,0.024242462946157964,-0.03724777257466977,16.257692084326177
750,1.189928971152264,0.23494286390911107,0.07536470232005602,0.38503905734235444,0.278018747391181,0.26809710074753823,0.01596600155639144,-0.0528796810234348,0.08943138667765435,0.20317069302854043,0.3711815306443401,0.21014592165843085,0.46238059984844465,0.045786829428495636,-0.08190289420640134,0.23757871253305032,0.31755921147249644,0.27820497739216843,0.16598509492512376,0.04783648462493726,0.036156531353016774,-0.056551173677443486,0.05621872520244815,0.3372975193285531,30.420935071852607,0.34129179393361986,0.17212293083030344,0.1623816256472798,0.4438451809094776,0.18492903068324923,0.25074135147831117,0.48655777099229713,0.06152063476708545,0.03170168559523653,-0.029869570892597744,12.589125356840626
751,1.767122157089576,0.17874056945917818,0.1664370869817947,0.4054589424630589,0.29413555335578473,0.2562260286496658,0.01261721702195365,-0.051156761871995624,0.16084313311350187,0.10982114981750449,0.3107454366441642,0.18197085749466657,0.4854015087766665,0.020543294693666045,-0.056789601884944516,0.322689868279955,0.29861305408486244,0.3727875983207637,0.24433305498252356,0.12978084110310825,0.044087021092213324,-0.09095348544178708,0.06572591979042079,0.3540612534020096,34.070360411532064,0.28997546254947737,0.09407789356789664,0.2841788701476196,0.42600780710026775,0.12353760774704142,0.201381797647237,0.332035901676298,0.18040876324108585,0.02962067696826782,-0.041070675351140895,11.180203901320104
752,1.563135401673002,0.3085631366006064,0.10793648181086354,0.3015149803241989,0.2455873904307943,0.34546137990964154,0.017126106648798413,-0.05819610757297287,0.057743057520087245,0.21426374514643307,0.37887020001368765,0.15251110944204793,0.3131118912449128,0.021492976271208032,-0.06629711938377505,0.2510714421675284,0.27895546813937966,0.22914805299647867,0.22661641824799875,0.08719721715242995,0.034463192951409385,-0.08425335966382178,0.06368770997926605,0.2525138508439983,65.66060762110646,0.4255764231591251,0.13210121633078448,0.05259776084283502,0.2965118646140756,0.1644506686288157,0.026697185038856763,0.27214080296606546,0.11531259559563972,0.021545509232771452,-0.03187958497515643,17.69025542198483
753,6.618436688900637,0.21402669541253314,0.0647931417786082,0.314308154473288,0.17969401359818646,0.29549123901876934,0.013725035159018994,-0.03915750921792438,0.18816216261398494,0.3073163378739957,0.40953616602401655,0.23534067825868293,0.4986388261052561,0.01721060882528934,-0.07599169820605808,0.3649648375924583,0.2459739437183189,0.2594129487902508,0.2253332071906157,0.03435564963346524,0.02758994583874092,-0.07063312037279929,0.07085348068429816,0.320995339816214,27.34413011269256,0.4093691625563878,0.011079051035796234,0.26396412814660475,0.4026738953536545,0.13944954486854141,0.280928357618327,0.26278998857980224,0.09730594359164793,0.015548517625094231,-0.04935026281134969,15.14677989813687
754,5.55322729459608,0.14156760156251239,0.035294009234481206,0.33647264824385703,0.14725637079708423,0.19470934516773042,0.011370872586213648,-0.042033317954512844,0.10641322676182226,0.1559990479019003,0.22442259900346323,0.21963516206082753,0.41791048080770477,0.03968040965775059,-0.05350695595328066,0.337438718580302,0.3651941484791243,0.3306393495142766,0.20788800687866255,0.06959953257335356,0.02128848102396779,-0.07817199071129502,0.060219944049281326,0.36867947762621733,25.30393838620367,0.3758058687184419,0.0717239416421569,0.1275616242301913,0.3570747909830969,0.10532353954993488,0.05744009631243349,0.324691161056099,0.14357036777822865,0.03690452419291273,-0.05588339502055313,9.869719277965388
755,2.085646967823154,0.3645316296247163,0.010549611640526698,0.3699999036404717,0.18909148199824985,0.28287066324787274,0.021173098416291575,-0.061487879924302,0.15551217005698534,0.36790811014782565,0.3002726195787234,0.12401564828629352,0.4428942888036299,0.023927106013816042,-0.0646236177185545,0.3487021357069993,0.3234072396703846,0.3528194455450946,0.21999377452305827,0.11887791362663683,0.03360804701974513,-0.08278024626957922,0.07566659029479036,0.3051485588979199,22.410499653313913,0.3573997420249839,0.15611806196920308,0.1038063414993935,0.37493158674759514,0.08585599025742419,0.26356691112695035,0.31217912365848716,0.03864004813610433,0.027606387653886608,-0.052797008072927025,11.979294566846372
756,2.70312599895958,0.1907549408397134,0.3477823853636144,0.3587295241884663,0.2662910010673335,0.17394923032995938,0.015089876596034427,-0.054227725128561964,0.16827421824776084,0.07856550718209265,0.3904239814356569,0.2595908477404994,0.355963707172914,0.008542579874316465,-0.019847002318458627,0.3554984734252633,0.26711367559546056,0.3181171250629037,0.25794906720309363,0.056252081359942495,0.03247355749561163,-0.06856674245839967,0.05698568262544129,0.4253919788727463,28.496399297616968,0.32801709411553726,0.179143593884768,0.22331796925130726,0.3233207470771541,0.17408787805637804,0.24811062422314026,0.40131551657185327,0.07324954522734646,0.03281009550251114,-0.03553608769685757,20.256147050927524
757,3.557033463216433,0.26180551366807064,0.13569049438748249,0.2775043481337898,0.3160900144470767,0.24525560202464952,0.022816736585980758,-0.03489397465955194,0.177647673736725,0.3289027042609859,0.35227722791085064,0.1975183757061459,0.38795580266781765,0.020865016589290408,-0.02288723743033757,0.3097856075805202,0.34852799255749317,0.4047802204205638,0.4432318186664798,0.1809707874211246,0.038020513303229725,-0.09535868090123026,0.06904535402638123,0.18521667295944566,32.028840575960146,0.388694530177372,0.2137571657445954,0.18947057748467308,0.2529481357248339,0.19885641251566127,0.2232071572112495,0.28274695574446973,0.15389685724568183,0.014002968066733587,-0.04468249379078604,13.457690951757844
758,3.514848678731187,0.2494458849087092,0.05082483006773192,0.3027727422928216,0.28286934825336196,0.21797324204687124,0.014104534793250866,-0.04684264861986909,0.11911901128771427,0.2446153995906194,0.3666516175064749,0.2748435483412878,0.3288188069627952,0.021708082784503095,-0.05159665536913943,0.3743869294847358,0.386888238599729,0.3405776050575614,0.12031611255635587,0.10400565110774038,0.026776447028401533,-0.0867456745737259,0.053811915025439166,0.2883959049990517,24.167677046815786,0.31135678574121883,0.14186376908363868,0.2516144675356371,0.3852619320203142,0.1825122002314486,0.17769606275241548,0.29542641714654855,0.04956454430282636,0.02022485148264693,-0.02875845358934767,14.532074460686694
759,15.474695630841975,0.2829466618145975,0.09160235485368247,0.35082081687005184,0.30240049141639697,0.319775134302788,0.012555649411730284,-0.06383665523923598,0.04111840424052644,0.14236829728163625,0.32157643968996624,0.10134072986695228,0.40816476877452756,0.0499990210568495,-0.0610678384452418,0.33026704515696587,0.37723504093919735,0.43415001856002666,0.18967451264676982,0.13999077396594206,0.028439869789570874,-0.07256478740748104,0.059539426054861434,0.39907118970564165,37.586892974673205,0.268686430615716,0.10677798520064555,0.14692978846104807,0.452816792079196,0.16042293952660694,0.23783033070940557,0.33688835355705615,0.12580040605243564,0.030706861622470834,-0.042496531549889485,18.564153635065278
760,0.4952356029031858,0.3184545983407227,0.023813359475787076,0.4511752377537099,0.3395864412966427,0.1600686573304534,0.01891903427341562,-0.04907709470785393,0.13430296370227923,0.4184488473474086,0.3403472703322597,0.16985443736523198,0.28099007958909894,0.023209099360628583,-0.07078255869029414,0.27633269103578617,0.2920074470827713,0.29847212435638426,0.2347834960569481,0.07977532702997459,0.02997280243033776,-0.06662169556127592,0.06196793557855843,0.34568502958517433,26.653024498834114,0.2975230659634965,0.05839065061589582,0.0798841048418517,0.41840389967154895,0.14619692635456286,0.07243479375967096,0.3537034848827405,0.16599842793104805,0.023362685018311836,-0.03948288060882578,11.64882087828987
761,1.5415429274801227,0.16513781585448173,0.07746672633053292,0.23829723968749664,0.21400477796988257,0.3553883987793846,0.015629899054191907,-0.051378369826525744,0.19197160172068345,0.26913404270104624,0.3990179267212006,0.11368187691294133,0.34229324809583206,0.0407142498719469,-0.05637959735872754,0.34229890883626557,0.24129799495716203,0.2667987682682436,0.19758243579177517,0.15647218991748024,0.03495927646208141,-0.080300291060224,0.07270409232353663,0.27025787168124393,29.616571983862084,0.414352317069085,0.18491610333903086,0.21441918663121468,0.2883561540193973,0.19266280265661925,0.20071075623176085,0.30034044082807604,0.06582815967923455,0.018926603080647524,-0.03775059593585836,10.904801659888484
762,4.149455472679684,0.0992763700027057,0.12351393532476976,0.41375221556795333,0.23089952559801766,0.23107894665630968,0.017215214952830262,-0.04432494554925364,0.14309966754717077,0.28697149491116186,0.3819035088592437,0.1304143258407126,0.20140889704803863,0.04751209428470702,-0.06938838268740044,0.3177805106808435,0.3130770710237472,0.2875919212487903,0.07803058701090307,0.26601750031351173,0.025279923715009967,-0.0777562957645419,0.06782620452998234,0.245541693742674,78.99702278207153,0.3381994314093876,0.08479506660898037,0.20063124462112775,0.4384503695964317,0.11964423502622086,0.040731345239829186,0.26339362772011937,0.22426579356211407,0.026923844217279606,-0.04829777432939325,12.809979144719302
763,0.37525278256827266,0.22816572134663018,0.06464551932048415,0.321561301755769,0.23663085072921847,0.14200104470454764,0.01314495966654304,-0.056965766996753535,0.10331478612692509,0.13190957887926114,0.2899200668806985,0.07389147730520193,0.23839539880852684,0.026833793793438265,-0.04951634896467199,0.3606103564043596,0.10760393380102229,0.31031003579409744,0.12479209857427961,0.04097017852703123,0.03712859831796551,-0.07541445445267883,0.05232538201853362,0.38002744800084265,33.05652881255863,0.34817740806400843,0.16654916393810804,0.1368512948735703,0.46697616278893866,0.17179901076280693,0.20910216386994857,0.318355577645005,0.08251755482092307,0.01765459068464041,-0.05158030160896892,13.952440547676758
764,1.9556234329264035,0.2992034698831124,0.037768531123248544,0.29281375656286174,0.20157007505966745,0.12246488026741198,0.009471421156430425,-0.06357166279448695,0.04662623449761029,0.09957493487842836,0.2720522362565765,0.07231908419810898,0.25725942977649485,0.02661735844623989,-0.049611703379811176,0.3837059724803031,0.11580953888504357,0.1915620502403475,0.0502084714721823,0.024579234725719722,0.041881297054997955,-0.061142343268137674,0.05165852317618481,0.4257044879738485,44.005749185415524,0.28601780443457037,0.12767604149091738,0.04567131676696351,0.46989361191512724,0.2124059172613458,0.18886225355778266,0.3796393902862256,0.1963000663542272,0.014334057053248311,-0.06031119252477022,15.768137717110903
765,200.73669793898455,0.2720878940977013,0.05799971450726963,0.26598531061837843,0.2855725618293603,0.11290094132137111,0.011648755910276518,-0.07145506888079481,0.05854234504018641,0.1145120719383505,0.2461474074159295,0.04335919004235015,0.27019957399391376,0.02824078878858929,-0.04791019700752094,0.3667020528631563,0.09877677458474507,0.20883351505836206,0.06204864789745243,0.011233816197476477,0.040903707512791654,-0.06411674709312931,0.05453203011980789,0.43573651582136264,35.61971291215369,0.3638951333251047,0.1041342707740127,0.06660800861026783,0.46258049461581185,0.20585107314458118,0.21191201049411199,0.349736585133256,0.08935472127067805,0.016847717545096404,-0.062406464825147584,17.259279274633272
766,216.62447381153322,0.25454715390770855,0.018372230831964056,0.28647086875157773,0.1574350612042266,0.11329029134163823,0.008476912515382774,-0.06965448574415223,0.08004184255195917,0.07040707608384734,0.2630769104815504,0.029733186417516832,0.27407760003868914,0.02635441635510411,-0.04501623658082557,0.3971107129665315,0.05383353725907905,0.2242616099849873,0.034271612844985824,0.04128584650117706,0.03932792732867641,-0.05878460318431258,0.048618798498460056,0.4156027101103607,39.56343083197987,0.3261762089574537,0.15988027043574157,0.09595772041977921,0.4867373827167309,0.1975189055858787,0.1692543473270749,0.38609256871420516,0.1357196201433304,0.01451402115747556,-0.06344064021228396,16.51096014728087
767,83.55980017557971,0.23258388935027974,0.029254334860141486,0.2500769827653552,0.13782363821949203,0.15397638565664926,0.010409395219754772,-0.067292882645196,0.048746792107291395,0.12755905468468187,0.2538638597783134,0.013462566731265183,0.2520779303615973,0.026988038600353908,-0.029780134674469542,0.4131341261998114,0.09441201161369969,0.1771219996749496,0.12691639915144792,0.023433348919478417,0.042847673995551346,-0.06832529526731948,0.056135889150175776,0.4470509691175154,42.59238496064871,0.27343235791021014,0.12245454929642066,0.07718654894966065,0.12035392027372604,0.17152788118931755,0.22366684554688984,0.43953676538008657,0.10793943623082027,0.018533317410605002,-0.057302013727236686,17.94020542532687
768,0.9575046226656212,0.28562710327058694,0.10233978794585083,0.21212569173467255,0.17096964672691195,0.1427847573248531,0.01079431871940452,-0.060289826356670906,0.06571959678185607,0.09362629505819539,0.2959956807590981,0.0852451315497777,0.23660760319129429,0.04373559167636243,-0.04681893264076501,0.37556539845621506,0.03328006609159381,0.2029434208282277,0.061231918693455345,0.029509425280954512,0.04539980376839026,-0.0756572245669751,0.05121358048384925,0.38916680453681246,41.234690906663346,0.3779428564488867,0.02241002833309791,0.11324987958302249,0.09139530320411286,0.18285536960179052,0.18275381441102445,0.36618882148256815,0.057325715202169336,0.015746903816670876,-0.05886918430373837,15.217206805326772
769,13.921754534942643,0.24201528131045535,0.045272375045485716,0.27417545647278047,0.2505456018176077,0.12597401057453106,0.012846417888733625,-0.06531226574975728,0.018933606152971127,0.13708100618118885,0.21159290028889416,0.010098707322229693,0.2428432362223265,0.024968202208272176,-0.03533240726444327,0.3619497368902651,0.11244730538054469,0.2411642704105196,0.014666290113069552,0.04489361323800291,0.03976154208780945,-0.06260954440710441,0.05408346510962355,0.40038852814771186,33.99706016391601,0.30949500524187606,0.13966917727860767,0.035361822756604266,0.49992601855811586,0.23460084820628815,0.19845277807166145,0.3217332466053651,0.04140814567329765,0.017268633100054578,-0.061587580973201675,16.72873399834058
770,1.2057976510588437,0.3263459676908141,0.06319692623801357,0.3186685942753114,0.32528223368193954,0.1442363145972938,0.009456638907645556,-0.05772691187456142,0.07151629279830082,0.11937506065419488,0.2329969852543591,0.293070750472786,0.21254868682156294,0.027550488023693274,-0.04025307210540386,0.43143690977826565,0.08014975817364357,0.2538965805439461,0.09681398116682352,0.031123546864131102,0.044335290194199795,-0.07098286945269075,0.008844816054114062,0.4078521378804513,37.0406773150809,0.4279804715073018,0.19579677728533415,0.0597391677684677,0.47403855119279087,0.21344894492876587,0.23724304114062572,0.39597385628799797,0.12029537193647463,0.013272712072034233,-0.054627564536648424,16.065400936751107
771,0.7888472378458455,0.2777963540179954,0.0856321598708022,0.22365033494030745,0.25417643099962406,0.13401845255991757,0.013387034136832157,-0.05514566005793932,0.032077201831680106,0.08197297806075957,0.27638512450501623,0.24361636211703247,0.22977648149846375,0.038315601367112914,-0.05253043023474109,0.38371264110748615,0.059871281451442285,0.30956581757569596,0.4296727797717905,0.016484860657482565,0.04266901328174349,-0.07385349646278393,0.04730274392961762,0.37928317716488236,38.66894673158358,0.2976403492526995,0.043329668623043244,0.11051982404844966,0.4513352077898054,0.19503854645728183,0.21413200366676233,0.3332457007312243,0.09878095339786508,0.015215212602259167,-0.05241724669383769,14.400769717723943
772,6.67789907096876,0.26984249066143706,0.040887127386108287,0.2573245538992171,0.2279334885748786,0.1366763560196407,0.01195695737491463,-0.059119100576955734,0.08447357213265423,0.1494590137229706,0.2931945738014666,0.22986021527529607,0.2199774533426973,0.025572202953150894,-0.04348432748374105,0.024933821205896156,0.03621085311714861,0.2770668992838895,0.4607088783027612,0.05513005556328147,0.03726775466989887,-0.06642220440897237,0.052878078160765035,0.4198427621150607,34.65146520870089,0.24639248262323132,0.17030296852018562,0.09640153285457395,0.48750200176211117,0.22750439129429045,0.1565323886905546,0.3722304305195903,0.06831281068927449,0.016601348995750286,-0.05106202964600509,14.749270357778602
