frame,time,type,name,concentration
180,180.0,topo,gyrase,0.25
181,181.0,topo,topoI,0.25
181,181.0,topo,gyrase,0.25
182,182.0,topo,topoI,0.25
182,182.0,topo,gyrase,0.25
183,183.0,topo,topoI,0.25
183,183.0,topo,gyrase,0.25
184,184.0,topo,topoI,0.25
184,184.0,topo,gyrase,0.25
185,185.0,topo,topoI,0.25
185,185.0,topo,gyrase,0.25
186,186.0,topo,topoI,0.25
186,186.0,topo,gyrase,0.25
187,187.0,topo,topoI,0.25
187,187.0,topo,gyrase,0.25
188,188.0,topo,topoI,0.25
188,188.0,topo,gyrase,0.25
189,189.0,topo,topoI,0.25
189,189.0,topo,gyrase,0.25
190,190.0,topo,topoI,0.25
190,190.0,topo,gyrase,0.25
191,191.0,topo,topoI,0.25
191,191.0,topo,gyrase,0.25
192,192.0,topo,topoI,0.25
192,192.0,topo,gyrase,0.25
193,193.0,topo,topoI,0.25
193,193.0,topo,gyrase,0.25
194,194.0,topo,topoI,0.25
194,194.0,topo,gyrase,0.25
195,195.0,topo,topoI,0.25
195,195.0,topo,gyrase,0.25
196,196.0,topo,topoI,0.25
196,196.0,topo,gyrase,0.25
197,197.0,topo,topoI,0.25
197,197.0,topo,gyrase,0.25
198,198.0,topo,topoI,0.25
198,198.0,topo,gyrase,0.25
199,199.0,topo,topoI,0.25
199,199.0,topo,gyrase,0.25
200,200.0,topo,topoI,0.25
200,200.0,topo,gyrase,0.25
201,201.0,topo,topoI,0.25
201,201.0,topo,gyrase,0.25
202,202.0,topo,topoI,0.25
202,202.0,topo,gyrase,0.25
203,203.0,topo,topoI,0.25
203,203.0,topo,gyrase,0.25
204,204.0,topo,topoI,0.25
204,204.0,topo,gyrase,0.25
205,205.0,topo,topoI,0.25
205,205.0,topo,gyrase,0.25
206,206.0,topo,topoI,0.25
206,206.0,topo,gyrase,0.25
207,207.0,topo,topoI,0.25
207,207.0,topo,gyrase,0.25
208,208.0,topo,topoI,0.25
208,208.0,topo,gyrase,0.25
209,209.0,topo,topoI,0.25
209,209.0,topo,gyrase,0.25
210,210.0,topo,topoI,0.25
210,210.0,topo,gyrase,0.25
211,211.0,topo,topoI,0.25
211,211.0,topo,gyrase,0.25
212,212.0,topo,topoI,0.25
212,212.0,topo,gyrase,0.25
213,213.0,topo,topoI,0.25
213,213.0,topo,gyrase,0.25
214,214.0,topo,topoI,0.25
214,214.0,topo,gyrase,0.25
215,215.0,topo,topoI,0.25
215,215.0,topo,gyrase,0.25
216,216.0,topo,topoI,0.25
216,216.0,topo,gyrase,0.25
217,217.0,topo,topoI,0.25
217,217.0,topo,gyrase,0.25
218,218.0,topo,topoI,0.25
218,218.0,topo,gyrase,0.25
219,219.0,topo,topoI,0.25
219,219.0,topo,gyrase,0.25
220,220.0,topo,topoI,0.25
220,220.0,topo,gyrase,0.25
221,221.0,topo,topoI,0.25
221,221.0,topo,gyrase,0.25
222,222.0,topo,topoI,0.25
222,222.0,topo,gyrase,0.25
223,223.0,topo,topoI,0.25
223,223.0,topo,gyrase,0.25
224,224.0,topo,topoI,0.25
224,224.0,topo,gyrase,0.25
225,225.0,topo,topoI,0.25
225,225.0,topo,gyrase,0.25
226,226.0,topo,topoI,0.25
226,226.0,topo,gyrase,0.25
227,227.0,topo,topoI,0.25
227,227.0,topo,gyrase,0.25
228,228.0,topo,topoI,0.25
228,228.0,topo,gyrase,0.25
229,229.0,topo,topoI,0.25
229,229.0,topo,gyrase,0.25
230,230.0,topo,topoI,0.25
230,230.0,topo,gyrase,0.25
231,231.0,topo,topoI,0.25
231,231.0,topo,gyrase,0.25
232,232.0,topo,topoI,0.25
232,232.0,topo,gyrase,0.25
233,233.0,topo,topoI,0.25
233,233.0,topo,gyrase,0.25
234,234.0,topo,topoI,0.25
234,234.0,topo,gyrase,0.25
235,235.0,topo,topoI,0.25
235,235.0,topo,gyrase,0.25
236,236.0,topo,topoI,0.25
236,236.0,topo,gyrase,0.25
237,237.0,topo,topoI,0.25
237,237.0,topo,gyrase,0.25
238,238.0,topo,topoI,0.25
238,238.0,topo,gyrase,0.25
239,239.0,topo,topoI,0.25
239,239.0,topo,gyrase,0.25
240,240.0,topo,topoI,0.25
240,240.0,topo,gyrase,0.25
241,241.0,topo,topoI,0.25
241,241.0,topo,gyrase,0.25
242,242.0,topo,topoI,0.25
242,242.0,topo,gyrase,0.25
243,243.0,topo,topoI,0.25
243,243.0,topo,gyrase,0.25
244,244.0,topo,topoI,0.25
244,244.0,topo,gyrase,0.25
245,245.0,topo,topoI,0.25
245,245.0,topo,gyrase,0.25
246,246.0,topo,topoI,0.25
246,246.0,topo,gyrase,0.25
247,247.0,topo,topoI,0.25
247,247.0,topo,gyrase,0.25
248,248.0,topo,topoI,0.25
248,248.0,topo,gyrase,0.25
249,249.0,topo,topoI,0.25
249,249.0,topo,gyrase,0.25
250,250.0,topo,topoI,0.25
250,250.0,topo,gyrase,0.25
251,251.0,topo,topoI,0.25
251,251.0,topo,gyrase,0.25
252,252.0,topo,topoI,0.25
252,252.0,topo,gyrase,0.25
253,253.0,topo,topoI,0.25
253,253.0,topo,gyrase,0.25
254,254.0,topo,topoI,0.25
254,254.0,topo,gyrase,0.25
255,255.0,topo,topoI,0.25
255,255.0,topo,gyrase,0.25
256,256.0,topo,topoI,0.25
256,256.0,topo,gyrase,0.25
257,257.0,topo,topoI,0.25
257,257.0,topo,gyrase,0.25
258,258.0,topo,topoI,0.25
258,258.0,topo,gyrase,0.25
259,259.0,topo,topoI,0.25
259,259.0,topo,gyrase,0.25
260,260.0,topo,topoI,0.25
260,260.0,topo,gyrase,0.25
261,261.0,topo,topoI,0.25
261,261.0,topo,gyrase,0.25
262,262.0,topo,topoI,0.25
262,262.0,topo,gyrase,0.25
263,263.0,topo,topoI,0.25
263,263.0,topo,gyrase,0.25
264,264.0,topo,topoI,0.25
264,264.0,topo,gyrase,0.25
265,265.0,topo,topoI,0.25
265,265.0,topo,gyrase,0.25
266,266.0,topo,topoI,0.25
266,266.0,topo,gyrase,0.25
267,267.0,topo,topoI,0.25
267,267.0,topo,gyrase,0.25
268,268.0,topo,topoI,0.25
268,268.0,topo,gyrase,0.25
269,269.0,topo,topoI,0.25
269,269.0,topo,gyrase,0.25
270,270.0,topo,topoI,0.25
270,270.0,topo,gyrase,0.25
271,271.0,topo,topoI,0.25
271,271.0,topo,gyrase,0.25
272,272.0,topo,topoI,0.25
272,272.0,topo,gyrase,0.25
273,273.0,topo,topoI,0.25
273,273.0,topo,gyrase,0.25
274,274.0,topo,topoI,0.25
274,274.0,topo,gyrase,0.25
275,275.0,topo,topoI,0.25
275,275.0,topo,gyrase,0.25
276,276.0,topo,topoI,0.25
276,276.0,topo,gyrase,0.25
277,277.0,topo,topoI,0.25
277,277.0,topo,gyrase,0.25
278,278.0,topo,topoI,0.25
278,278.0,topo,gyrase,0.25
279,279.0,topo,topoI,0.25
279,279.0,topo,gyrase,0.25
280,280.0,topo,topoI,0.25
280,280.0,topo,gyrase,0.25
281,281.0,topo,topoI,0.25
281,281.0,topo,gyrase,0.25
282,282.0,topo,topoI,0.25
282,282.0,topo,gyrase,0.25
283,283.0,topo,topoI,0.25
283,283.0,topo,gyrase,0.25
284,284.0,topo,topoI,0.25
284,284.0,topo,gyrase,0.25
285,285.0,topo,topoI,0.25
285,285.0,topo,gyrase,0.25
286,286.0,topo,topoI,0.25
286,286.0,topo,gyrase,0.25
287,287.0,topo,topoI,0.25
287,287.0,topo,gyrase,0.25
288,288.0,topo,topoI,0.25
288,288.0,topo,gyrase,0.25
289,289.0,topo,topoI,0.25
289,289.0,topo,gyrase,0.25
290,290.0,topo,topoI,0.25
290,290.0,topo,gyrase,0.25
291,291.0,topo,topoI,0.25
291,291.0,topo,gyrase,0.25
292,292.0,topo,topoI,0.25
292,292.0,topo,gyrase,0.25
293,293.0,topo,topoI,0.25
293,293.0,topo,gyrase,0.25
294,294.0,topo,topoI,0.25
294,294.0,topo,gyrase,0.25
295,295.0,topo,topoI,0.25
295,295.0,topo,gyrase,0.25
296,296.0,topo,topoI,0.25
296,296.0,topo,gyrase,0.25
297,297.0,topo,topoI,0.25
297,297.0,topo,gyrase,0.25
298,298.0,topo,topoI,0.25
298,298.0,topo,gyrase,0.25
299,299.0,topo,topoI,0.25
299,299.0,topo,gyrase,0.25
300,300.0,topo,topoI,0.25
300,300.0,topo,gyrase,0.25
301,301.0,topo,topoI,0.25
301,301.0,topo,gyrase,0.25
302,302.0,topo,topoI,0.25
302,302.0,topo,gyrase,0.25
303,303.0,topo,topoI,0.25
303,303.0,topo,gyrase,0.25
304,304.0,topo,topoI,0.25
304,304.0,topo,gyrase,0.25
305,305.0,topo,topoI,0.25
305,305.0,topo,gyrase,0.25
306,306.0,topo,topoI,0.25
306,306.0,topo,gyrase,0.25
307,307.0,topo,topoI,0.25
307,307.0,topo,gyrase,0.25
